FORECAST_WEEK,STATE_NAME,FORECAST_CASES,FORECAST_DEATHS,FORECAST_IND
KENTUCKY,5/7/2022,8434.317527,42.45772437,1
LOUISIANA,5/7/2022,7263.888058,17.72476207,1
MAINE,5/7/2022,3121.529527,8.817216777,1
MARYLAND,5/7/2022,11884.03103,51.43664438,1
MASSACHUSETTS,5/7/2022,17975.21285,33.0508981,1
MICHIGAN,5/7/2022,19759.78044,42.12257954,1
MINNESOTA,5/7/2022,11779.28214,19.45354723,1
MISSISSIPPI,5/7/2022,4497.363117,18.1362151,1
MISSOURI,5/7/2022,8772.995301,34.22758818,1
MONTANA,5/7/2022,1702.627928,3.899387038,1
NEBRASKA,5/7/2022,3348.629157,13.84655069,1
NEVADA,5/7/2022,4907.103846,29.72501947,1
NEW HAMPSHIRE,5/7/2022,3224.830624,4.754622951,1
NEW JERSEY,5/7/2022,22346.14256,39.20890607,1
NEW MEXICO,5/7/2022,3948.364417,9.377784033,1
NEW YORK,5/7/2022,58514.50298,246.4257823,1
NORTH CAROLINA,5/7/2022,20014.84581,63.67004102,1
NORTH DAKOTA,5/7/2022,1293.983347,3.794536235,1
OHIO,5/7/2022,20081.2955,40.5114199,1
OKLAHOMA,5/7/2022,6604.737315,21.32586,1
OREGON,5/7/2022,8534.185823,12.75052652,1
PENNSYLVANIA,5/7/2022,24699.21522,65.86187018,1
RHODE ISLAND,5/7/2022,3146.788796,8.408482173,1
SOUTH CAROLINA,5/7/2022,8206.509544,20.76788469,1
SOUTH DAKOTA,5/7/2022,1406.566425,6.825057787,1
TENNESSEE,5/7/2022,9629.433887,33.87255343,1
TEXAS,5/7/2022,52872.33288,221.4551996,1
UTAH,5/7/2022,4781.984556,22.88667557,1
VERMONT,5/7/2022,1903.016595,9.447035766,1
VIRGINIA,5/7/2022,16178.25676,65.444171,1
WASHINGTON,5/7/2022,15595.16871,17.47397894,1
WEST VIRGINIA,5/7/2022,3262.057533,11.28805867,1
WISCONSIN,5/7/2022,12354.82294,18.37387808,1
WYOMING,5/7/2022,890.5297349,1.953320392,1
ALABAMA,5/14/2022,10358.67425,26.33434698,1
ARIZONA,5/14/2022,16396.33428,18.69363642,1
ARKANSAS,5/14/2022,6396.571264,20.39923465,1
CALIFORNIA,5/14/2022,97547.33249,132.3516247,1
COLORADO,5/14/2022,15963.8106,42.42461395,1
CONNECTICUT,5/14/2022,10370.19437,6.347600657,1
DELAWARE,5/14/2022,2686.434731,2.782389815,1
DISTRICT OF COLUMBIA,5/14/2022,2242.676217,10.53860623,1
FLORIDA,5/14/2022,62507.6467,122.5887003,1
GEORGIA,5/14/2022,20846.17993,53.39389258,1
HAWAII,5/14/2022,2370.953702,29.56618864,1
IDAHO,5/14/2022,3609.000368,11.0510712,1
ILLINOIS,5/14/2022,35653.71568,61.60346506,1
INDIANA,5/14/2022,14708.03561,24.51780244,1
IOWA,5/14/2022,6931.277422,16.11137637,1
KANSAS,5/14/2022,6650.806493,12.62919204,1
KENTUCKY,5/14/2022,10909.31945,44.37975084,1
LOUISIANA,5/14/2022,10003.42802,19.84698692,1
MAINE,5/14/2022,3638.73195,10.32325056,1
MARYLAND,5/14/2022,14650.76231,35.63944782,1
MASSACHUSETTS,5/14/2022,20268.65082,37.6124127,1
MICHIGAN,5/14/2022,24322.7381,58.7930477,1
MINNESOTA,5/14/2022,14501.0155,14.02723786,1
MISSISSIPPI,5/14/2022,6340.389602,20.56673805,1
MISSOURI,5/14/2022,12105.65499,30.39218547,1
MONTANA,5/14/2022,2315.259898,3.795822344,1
NEBRASKA,5/14/2022,4165.378564,12.06195932,1
NEVADA,5/14/2022,6558.608154,23.59200434,1
NEW HAMPSHIRE,5/14/2022,3719.887668,4.932303578,1
NEW JERSEY,5/14/2022,25898.6382,51.69085042,1
NEW MEXICO,5/14/2022,5178.635954,7.475054351,1
NEW YORK,5/14/2022,65583.8257,288.7368311,1
NORTH CAROLINA,5/14/2022,25203.40248,58.87277344,1
NORTH DAKOTA,5/14/2022,1771.625285,3.195964113,1
OHIO,5/14/2022,26195.61654,35.91837243,1
OKLAHOMA,5/14/2022,8814.393342,25.10612146,1
OREGON,5/14/2022,10223.26727,13.77459534,1
PENNSYLVANIA,5/14/2022,31081.33771,53.68393219,1
RHODE ISLAND,5/14/2022,3520.242108,11.08272236,1
SOUTH CAROLINA,5/14/2022,11346.2813,21.26982561,1
SOUTH DAKOTA,5/14/2022,1960.098149,5.371680215,1
TENNESSEE,5/14/2022,14180.28625,29.9521307,1
TEXAS,5/14/2022,66756.30449,217.8754797,1
UTAH,5/14/2022,6505.762063,15.69627709,1
VERMONT,5/14/2022,1958.075311,11.08762661,1
VIRGINIA,5/14/2022,19626.04087,59.3632864,1
WASHINGTON,5/14/2022,18743.1498,19.24337747,1
WEST VIRGINIA,5/14/2022,4297.29918,12.40892641,1
WISCONSIN,5/14/2022,15222.52129,18.54346341,1
WYOMING,5/14/2022,1242.167656,1.917569939,1
ALABAMA,5/21/2022,13181.35817,41.76292679,1
ARIZONA,5/21/2022,20633.67866,42.30898005,1
ARKANSAS,5/21/2022,8144.362726,27.63882471,1
CALIFORNIA,5/21/2022,117709.653,145.4794744,1
COLORADO,5/21/2022,18049.07367,56.79459686,1
CONNECTICUT,5/21/2022,11667.23481,16.9821222,1
DELAWARE,5/21/2022,3120.668426,5.770724554,1
DISTRICT OF COLUMBIA,5/21/2022,2426.585984,11.17611823,1
FLORIDA,5/21/2022,71507.38985,260.7838998,1
GEORGIA,5/21/2022,26417.72536,80.50345129,1
HAWAII,5/21/2022,2643.141112,31.00100756,1
IDAHO,5/21/2022,4577.594995,11.17202249,1
ILLINOIS,5/21/2022,41006.09483,108.5373722,1
INDIANA,5/21/2022,18316.48791,40.81034432,1
IOWA,5/21/2022,8735.510302,8.693470556,1
KANSAS,5/21/2022,8352.570933,14.88562978,1
KENTUCKY,5/21/2022,13450.49307,54.58578936,1
LOUISIANA,5/21/2022,12657.52204,35.85104558,1
MAINE,5/21/2022,4160.952671,12.64686678,1
MARYLAND,5/21/2022,17294.78938,19.89877295,1
MASSACHUSETTS,5/21/2022,22588.08579,55.34666894,1
MICHIGAN,5/21/2022,28951.5558,90.75634553,1
MINNESOTA,5/21/2022,17241.59426,21.10030795,1
MISSISSIPPI,5/21/2022,8137.050785,28.34457912,1
MISSOURI,5/21/2022,15317.85449,39.88949005,1
MONTANA,5/21/2022,2915.224928,5.710345469,1
NEBRASKA,5/21/2022,5259.127501,10.88740969,1
NEVADA,5/21/2022,8349.816888,20.36484399,1
NEW HAMPSHIRE,5/21/2022,4189.190413,7.831373245,1
NEW JERSEY,5/21/2022,29457.34416,76.65520606,1
NEW MEXICO,5/21/2022,6352.687602,12.28739652,1
NEW YORK,5/21/2022,72847.77996,351.7014705,1
NORTH CAROLINA,5/21/2022,30210.58936,65.83783374,1
NORTH DAKOTA,5/21/2022,2246.175509,2.087546761,1
OHIO,5/21/2022,32197.0057,61.99181654,1
OKLAHOMA,5/21/2022,10988.07271,38.07977558,1
OREGON,5/21/2022,11861.52209,26.8252851,1
PENNSYLVANIA,5/21/2022,37201.89275,69.26411974,1
RHODE ISLAND,5/21/2022,3951.346306,14.62006018,1
SOUTH CAROLINA,5/21/2022,14431.63428,34.56837319,1
SOUTH DAKOTA,5/21/2022,2490.874721,3.890101794,1
TENNESSEE,5/21/2022,18447.41417,37.60252786,1
TEXAS,5/21/2022,80337.45523,276.0456246,1
UTAH,5/21/2022,8168.866007,5.797803011,1
VERMONT,5/21/2022,2029.983158,12.64905571,1
VIRGINIA,5/21/2022,23172.35249,62.09639787,1
WASHINGTON,5/21/2022,21835.64078,42.87674813,1
WEST VIRGINIA,5/21/2022,5418.470888,18.36231006,1
WISCONSIN,5/21/2022,18159.01261,29.08101028,1
WYOMING,5/21/2022,1588.262353,3.039876619,1
